anon_sname,age_year,birth,start,end,statdate,status,age_at_statdate,mom_rank_birth,group_size_birth,mom_sci,mom_death_cat,competing_sibling_cat,drought_cat,mom_rank_birth_cat,group_size_birth_cat,mom_sci_cat,cumulative_adversity,cumulative_adversity_three_plus,avg_ordrank,avg_proprank,rain_anom,avg_group_size
353,17,6/29/98,6/29/15,6/28/16,3/10/18,1,19.696,8,25,0.153928601,0,0,0,0,0,0,0,0,12,0.231141667,126.7680851,13.72931785
353,18,6/29/98,6/29/16,6/28/17,3/10/18,1,19.696,8,25,0.153928601,0,0,0,0,0,0,0,0,15.16666667,0.144825,-140.5319149,13.7629279
353,19,6/29/98,6/29/17,6/28/18,3/10/18,1,19.696,8,25,0.153928601,0,0,0,0,0,0,0,0,17.88888889,0.110911111,277.2680851,14.40603514
354,6,2/7/90,2/7/96,2/6/97,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,6.416666667,0.4868,-126.3319149,10.19026048
354,7,2/7/90,2/7/97,2/6/98,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,5.75,0.617525,302.3680851,11.15744438
354,8,2/7/90,2/7/98,2/6/99,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,6.4,0.5487,34.06808511,12.13930636
354,9,2/7/90,2/7/99,2/6/00,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,7.428571429,0.291442857,118.6680851,10.85829308
354,10,2/7/90,2/7/00,2/6/01,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,6.5,0.374966667,79.36808511,11.4852071
354,11,2/7/90,2/7/01,2/6/02,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,8.416666667,0.245941667,-129.5319149,12.02086594
354,12,2/7/90,2/7/02,2/6/03,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,8.583333333,0.284075,3.368085106,12.60679612
354,13,2/7/90,2/7/03,2/6/04,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,9,0.3302,-56.73191489,13.89884089
354,14,2/7/90,2/7/04,2/6/05,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,9.583333333,0.40915,-157.4319149,16.26775956
354,15,2/7/90,2/7/05,2/6/06,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,9.25,0.463183333,-61.53191489,16.87826087
354,16,2/7/90,2/7/06,2/6/07,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,11.33333333,0.428583333,210.4680851,18.11835616
354,17,2/7/90,2/7/07,2/6/08,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,14.75,0.322558333,-196.5319149,19.87890411
354,18,2/7/90,2/7/08,2/6/09,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,15.83333333,0.307875,-162.7319149,19.88688525
354,19,2/7/90,2/7/09,2/6/10,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,12.33333333,0.346266667,30.06808511,18.45369863
354,20,2/7/90,2/7/10,2/6/11,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,13.08333333,0.355491667,3.568085106,18.93298701
354,21,2/7/90,2/7/11,2/6/12,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,12.91666667,0.370108333,-76.93191489,14.9461901
354,22,2/7/90,2/7/12,2/6/13,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,12.33333333,0.460575,127.7680851,14.84417999
354,24,2/7/90,2/7/14,2/6/15,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,9.769230769,0.414061538,22.26808511,11.94206376
354,25,2/7/90,2/7/15,2/6/16,12/30/15,1,25.892,21,41,NA,0,0,0,1,1,NA,NA,NA,10.8,0.44418,69.16808511,12.94086402
355,4,5/19/94,5/19/98,5/18/99,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,5.6875,0.60408125,-1.231914894,11.89432265
355,5,5/19/94,5/19/99,5/18/00,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,5.666666667,0.436108333,-121.6319149,10.81938559
355,6,5/19/94,5/19/00,5/18/01,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,7.25,0.305525,168.8510638,11.75348339
355,7,5/19/94,5/19/01,5/18/02,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,7.666666667,0.343416667,-74.03191489,12.25479744
355,8,5/19/94,5/19/02,5/18/03,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,7.75,0.3727,-17.33191489,12.73924588
355,9,5/19/94,5/19/03,5/18/04,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,8,0.444825,-116.0319149,14.58217716
355,10,5/19/94,5/19/04,5/18/05,4/8/05,1,10.888,5,13,NA,0,1,0,0,0,NA,NA,NA,7,0.597954545,-15.34893617,16.56032609
356,11,9/19/85,9/19/96,9/18/97,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,8,0.443858333,-120.9875,10.91289593
356,12,9/19/85,9/19/97,9/18/98,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,8.416666667,0.403325,431.50625,11.9274942
356,14,9/19/85,9/19/99,9/18/00,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,9.416666667,0,-113.89375,11.00741525
356,15,9/19/85,9/19/00,9/18/01,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,10.16666667,0,182.4125,11.92849632
356,16,9/19/85,9/19/01,9/18/02,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,10.58333333,0.079541667,-72.29375,12.33386838
356,17,9/19/85,9/19/02,9/18/03,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,11.25,0.089,2.40625,13.21654373
356,18,9/19/85,9/19/03,9/18/04,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,13.41666667,0.074683333,-121.49375,15.50874317
356,19,9/19/85,9/19/04,9/18/05,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,15.33333333,0.065341667,13.4125,16.90217391
356,20,9/19/85,9/19/05,9/18/06,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,16.33333333,0.0919,-105.89375,17.29260274
356,21,9/19/85,9/19/06,9/18/07,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,18.16666667,0.100858333,80.00625,19.46136986
356,22,9/19/85,9/19/07,9/18/08,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,22.41666667,0,-143.49375,19.91311475
356,23,9/19/85,9/19/08,9/18/09,8/20/09,1,23.918,17,34,-0.273262672,0,0,0,1,0,0,1,1,20.27272727,0,-189.9875,19.05315068
357,6,10/1/77,10/1/83,9/30/84,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,15.83333333,0.16875,-184.5319149,16.03142077
357,7,10/1/77,10/1/84,9/30/85,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,16.66666667,0.161,-44.53191489,15.97671233
357,8,10/1/77,10/1/85,9/30/86,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,15.91667,0.1683833,-114.6319,17.11233
357,9,10/1/77,10/1/86,9/30/87,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,16,0.167775,16.76809,18.44795
357,10,10/1/77,10/1/87,9/30/88,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,16.91667,0.145475,20.96809,19.79098
357,11,10/1/77,10/1/88,9/30/89,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,19.83333,0.1749417,112.7681,23.24932
357,12,10/1/77,10/1/89,9/30/90,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,20,0.2189667,76.36809,15.27639
357,18,10/1/77,10/1/95,9/30/96,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,7.8,0.26666,-80.43191,9.564368
357,19,10/1/77,10/1/96,9/30/97,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,8,0.4410917,-128.1319,10.97608
357,20,10/1/77,10/1/97,9/30/98,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,9.416667,0.3226333,424.3681,11.928
357,21,10/1/77,10/1/98,9/30/99,4/23/99,1,21.558,4,23,NA,0,0,0,0,0,NA,NA,NA,10.18182,0.2011727,-5.631915,11.16383
358,4,3/7/12,3/7/16,3/6/17,9/29/21,0,9.563,18,29,-1.854308,0,0,0,1,0,1,2,2,17,0.23048,-61.48085,13.89088
358,5,3/7/12,3/7/17,3/6/18,9/29/21,0,9.563,18,29,-1.854308,0,0,0,1,0,1,2,2,15.61538,0.2032538,7.968085,13.91029
358,6,3/7/12,3/7/18,3/6/19,9/29/21,0,9.563,18,29,-1.854308,0,0,0,1,0,1,2,2,12.75,0.06621667,166.7681,14.973
358,7,3/7/12,3/7/19,3/6/20,9/29/21,0,9.563,18,29,-1.854308,0,0,0,1,0,1,2,2,14.16667,0.07106667,314.3681,15.41734
358,8,3/7/12,3/7/20,3/6/21,9/29/21,0,9.563,18,29,-1.854308,0,0,0,1,0,1,2,2,16.33333,0.06126667,104.5191,17.18612
359,5,2/8/97,2/8/02,2/7/03,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,11.58333,0,3.368085,12.60949
359,6,2/8/97,2/8/03,2/7/04,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,13,0,-56.73191,13.90306
359,7,2/8/97,2/8/04,2/7/05,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,15.5,0,-157.4319,16.27322
359,8,2/8/97,2/8/05,2/7/06,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,16.33333,0,-61.53191,16.87663
359,9,2/8/97,2/8/06,2/7/07,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,18.08333,0.05535,210.4681,18.12548
359,10,2/8/97,2/8/07,2/7/08,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,19.83333,0.07026667,-196.5319,19.88055
359,11,2/8/97,2/8/08,2/7/09,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,21.41667,0.046725,-162.7319,19.88689
359,12,2/8/97,2/8/09,2/7/10,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,17.83333,0.0282,30.06809,18.45151
359,13,2/8/97,2/8/10,2/7/11,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,19.75,0,3.568085,18.92471
359,14,2/8/97,2/8/11,2/7/12,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,19.91667,0,-76.93191,14.93917
359,15,2/8/97,2/8/12,2/7/13,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,20.25,0.086225,127.7681,14.84412
359,17,2/8/97,2/8/14,2/7/15,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,14.15385,0.1287,22.26809,11.93011
359,18,2/8/97,2/8/15,2/7/16,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,16.75,0.1253417,69.16809,12.95358
359,19,2/8/97,2/8/16,2/7/17,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,18.91667,0.1117417,-65.23191,13.91226
359,20,2/8/97,2/8/17,2/7/18,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,16.53846,0.1594615,-97.73191,13.97278
359,21,2/8/97,2/8/18,2/7/19,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,5,0.43455,292.6681,14.97148
359,22,2/8/97,2/8/19,2/7/20,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,4,0.56945,294.1681,15.30964
359,23,2/8/97,2/8/20,2/7/21,9/29/21,0,24.638,9,20,-0.2440558,0,0,0,0,0,0,0,0,2.5,0.7857,-2.331915,16.80382
360,4,4/19/84,4/19/88,4/18/89,5/25/01,3,17.098,18,34,-0.7952134,0,0,0,1,0,1,2,2,16.33333,0.3333,64.54255,22.20685
360,5,4/19/84,4/19/89,4/18/90,5/25/01,3,17.098,18,34,-0.7952134,0,0,0,1,0,1,2,2,15.54545,0.3872364,135.8681,21.66624
361,5,6/15/11,6/15/16,6/14/17,9/29/21,0,10.292,20,34,0.09720063,0,1,0,1,0,0,2,2,18,0.1905,-135.0319,13.78771
361,6,6/15/11,6/15/17,6/14/18,9/29/21,0,10.292,20,34,0.09720063,0,1,0,1,0,0,2,2,10.38462,0.3963385,277.2681,14.32105
361,7,6/15/11,6/15/18,6/14/19,9/29/21,0,10.292,20,34,0.09720063,0,1,0,1,0,0,2,2,4,0.5714,-73.73191,14.90765
361,8,6/15/11,6/15/19,6/14/20,9/29/21,0,10.292,20,34,0.09720063,0,1,0,1,0,0,2,2,2,0.8571333,424.6681,15.58553
361,9,6/15/11,6/15/20,6/14/21,9/29/21,0,10.292,20,34,0.09720063,0,1,0,1,0,0,2,2,1.5,0.92855,139.4681,18.45733
362,9,4/1/87,4/1/96,3/31/97,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,4,0.7267333,-222.0681,10.30972
362,10,4/1/87,4/1/97,3/31/98,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,4,0.7564,364.1681,11.38684
362,11,4/1/87,4/1/98,3/31/99,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,3.933333,0.7551933,139.3681,12.0017
362,12,4/1/87,4/1/99,3/31/00,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,2.538462,0.8365385,-57.03191,10.75915
362,13,4/1/87,4/1/00,3/31/01,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,2.916667,0.7859,135.5319,11.66738
362,14,4/1/87,4/1/01,3/31/02,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,3,0.7986667,-145.6319,12.17781
362,15,4/1/87,4/1/02,3/31/03,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,2,0.9053083,-17.53191,12.58502
362,16,4/1/87,4/1/03,3/31/04,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,2,0.9174667,-44.43191,14.3408
362,17,4/1/87,4/1/04,3/31/05,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,2,0.9319583,-74.96809,16.4789
362,18,4/1/87,4/1/05,3/31/06,11/5/05,1,18.598,16,35,0.02406616,0,0,0,1,0,0,1,1,2,0.933825,-57.53191,16.88098
363,4,10/24/94,10/24/98,10/23/99,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,3.875,0.7041625,-5.631915,11.06267
363,5,10/24/94,10/24/99,10/23/00,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,3.5,0.70835,-120.2319,11.08369
363,6,10/24/94,10/24/00,10/23/01,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,4,0.675025,175.5809,12.0184
363,7,10/24/94,10/24/01,10/23/02,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,3.5,0.7628917,-76.23191,12.33387
363,8,10/24/94,10/24/02,10/23/03,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,4,0.7348667,-7.931915,13.39673
363,9,10/24/94,10/24/03,10/23/04,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,4,0.778825,-124.8319,15.67814
363,10,10/24/94,10/24/04,10/23/05,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,4,0.8052083,7.780851,16.9663
363,11,10/24/94,10/24/05,10/23/06,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,4.833333,0.7768667,-117.2319,17.42685
363,12,10/24/94,10/24/06,10/23/07,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,5,0.7926167,72.86809,19.62411
363,13,10/24/94,10/24/07,10/23/08,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,5.75,0.7783,-146.0319,19.89727
363,14,10/24/94,10/24/08,10/23/09,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,5.75,0.7475333,-200.6191,18.82082
363,15,10/24/94,10/24/09,10/23/10,5/30/10,1,15.598,3,10,NA,0,0,0,0,0,NA,NA,NA,5,0.7736571,201.1681,19.51915
364,4,3/28/97,3/28/01,3/27/02,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,7,0.42725,-132.2319,12.1741
364,5,3/28/97,3/28/02,3/27/03,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,6.583333,0.4734583,-22.83191,12.59851
364,6,3/28/97,3/28/03,3/27/04,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,7,0.5046667,-38.93191,14.29324
364,7,3/28/97,3/28/04,3/27/05,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,8.333333,0.5061417,-76.05319,16.46356
364,8,3/28/97,3/28/05,3/27/06,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,9.5,0.45325,-54.73191,16.87609
364,9,3/28/97,3/28/06,3/27/07,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,11.58333,0.4169083,99.06809,18.45808
364,10,3/28/97,3/28/07,3/27/08,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,12.41667,0.441275,-129.4319,19.87213
364,11,3/28/97,3/28/08,3/27/09,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,13.5,0.4165083,-227.2532,19.89151
364,12,3/28/97,3/28/09,3/27/10,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,11.08333,0.4095417,186.8681,18.42795
364,13,3/28/97,3/28/10,3/27/11,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,12,0.4135167,-26.83191,18.55635
364,14,3/28/97,3/28/11,3/27/12,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,12,0.4211,-131.9319,14.6914
364,15,3/28/97,3/28/12,3/27/13,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,12.58333,0.4595583,94.94681,14.69815
364,17,3/28/97,3/28/14,3/27/15,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,10.16667,0.30935,-112.8319,11.98539
364,18,3/28/97,3/28/15,3/27/16,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,11.16667,0.2694083,87.46809,13.23901
364,19,3/28/97,3/28/16,3/27/17,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,11.08333,0.3686333,-67.15319,13.84032
364,20,3/28/97,3/28/17,3/27/18,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,13.58333,0.3261167,132.5681,13.92299
364,21,3/28/97,3/28/18,3/27/19,10/24/18,1,21.574,5,19,0.7384855,0,0,0,0,0,0,0,0,17.85714,0.1353429,31.36809,14.97112
365,5,7/13/06,7/13/11,7/12/12,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,21,0.0476,38.46809,14.52226
365,6,7/13/06,7/13/12,7/12/13,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,22.08333,0.045375,80.78936,14.78508
365,7,7/13/06,7/13/13,7/12/14,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,20.27778,0.02678889,72.36809,12.09773
365,8,7/13/06,7/13/14,7/12/15,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,15.83333,0.04074167,-140.0319,12.32377
365,9,7/13/06,7/13/15,7/12/16,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,19.5,0.04743333,126.7681,13.87716
365,10,7/13/06,7/13/16,7/12/17,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,21.25,0.01965833,-140.5106,13.70181
365,11,7/13/06,7/13/17,7/12/18,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,11.92857,0.1758071,277.2681,14.43757
365,12,7/13/06,7/13/18,7/12/19,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,6,0.2857,-73.73191,14.9356
365,13,7/13/06,7/13/19,7/12/20,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,3.75,0.6031833,424.6681,15.72107
365,14,7/13/06,7/13/20,7/12/21,9/29/21,0,15.214,18,29,-0.5811446,0,0,0,1,0,1,2,2,1.4,0.94284,139.8894,18.33079
366,5,6/30/10,6/30/15,6/29/16,9/29/21,0,11.25,17,29,-0.2525412,0,0,0,1,0,0,1,1,14.83333,0.27695,126.7681,13.74019
366,6,6/30/10,6/30/16,6/29/17,9/29/21,0,11.25,17,29,-0.2525412,0,0,0,1,0,0,1,1,15,0.3163583,-140.5319,13.754
366,7,6/30/10,6/30/17,6/29/18,9/29/21,0,11.25,17,29,-0.2525412,0,0,0,1,0,0,1,1,13.07143,0.2160857,277.2681,14.41269
366,8,6/30/10,6/30/18,6/29/19,9/29/21,0,11.25,17,29,-0.2525412,0,0,0,1,0,0,1,1,13.75,0,-73.73191,14.94397
366,9,6/30/10,6/30/19,6/29/20,9/29/21,0,11.25,17,29,-0.2525412,0,0,0,1,0,0,1,1,16.08333,0,424.6681,15.62726
366,10,6/30/10,6/30/20,6/29/21,9/29/21,0,11.25,17,29,-0.2525412,0,0,0,1,0,0,1,1,17.16667,0,139.4681,18.43792
367,4,11/14/83,11/14/87,11/13/88,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,3.875,0.863275,55.26809,20.11885
367,5,11/14/83,11/14/88,11/13/89,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,4,0.8646,77.61489,23.46027
367,6,11/14/83,11/14/89,11/13/90,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,3,0.8991167,83.96809,14.16418
367,7,11/14/83,11/14/90,11/13/91,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,3,0.8969333,10.26809,11.86507
367,8,11/14/83,11/14/91,11/13/92,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,3,0.9056667,-99.23191,12.66189
367,9,11/14/83,11/14/92,11/13/93,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,3,0.9106583,60.31489,13.51712
367,10,11/14/83,11/14/93,11/13/94,8/18/94,1,10.76,2,22,0.1518486,0,1,1,0,0,0,2,2,2.888889,0.8994444,-5.031915,13.23836
368,4,9/2/93,9/2/97,9/1/98,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,2,0.9037917,431.5063,11.89703
368,5,9/2/93,9/2/98,9/1/99,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,2,0.9116333,1.50625,11.31544
368,6,9/2/93,9/2/99,9/1/00,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,2,0.896975,-113.8937,10.9714
368,7,9/2/93,9/2/00,9/1/01,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,2,0.8905167,182.4062,11.88381
368,8,9/2/93,9/2/01,9/1/02,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1.166667,0.9814833,-73.29375,12.3344
368,9,9/2/93,9/2/02,9/1/03,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,3.40625,13.13541
368,10,9/2/93,9/2/03,9/1/04,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,-121.4937,15.42514
368,11,9/2/93,9/2/04,9/1/05,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,13.40625,16.8663
368,12,9/2/93,9/2/05,9/1/06,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,-105.8937,17.24493
368,13,9/2/93,9/2/06,9/1/07,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,80.00625,19.37973
368,14,9/2/93,9/2/07,9/1/08,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,-143.4937,19.90164
368,15,9/2/93,9/2/08,9/1/09,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,-189.9937,19.15616
368,16,9/2/93,9/2/09,9/1/10,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,208.3062,19.18192
368,17,9/2/93,9/2/10,9/1/11,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,-72.99375,16.50177
368,18,9/2/93,9/2/11,9/1/12,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,46.20625,14.60731
368,19,9/2/93,9/2/12,9/1/13,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,87.30625,14.28267
368,20,9/2/93,9/2/13,9/1/14,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,79.50625,12.18322
368,21,9/2/93,9/2/14,9/1/15,9/13/15,1,22.029,5,34,-0.4261399,0,0,0,0,0,1,1,1,1,1,-132.8937,12.35748
369,5,9/1/89,9/1/94,8/31/95,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,2.133333,0.8715733,169.3063,9.819404
369,6,9/1/89,9/1/95,8/31/96,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,3,0.73215,-73.29375,9.443478
369,7,9/1/89,9/1/96,8/31/97,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,3,0.8066,-120.9854,10.81971
369,8,9/1/89,9/1/97,8/31/98,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,3,0.836525,431.5063,11.89354
369,9,9/1/89,9/1/98,8/31/99,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,3,0.8243083,1.50625,11.32337
369,10,9/1/89,9/1/99,8/31/00,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,3.666667,0.78805,-113.8937,10.96928
369,11,9/1/89,9/1/00,8/31/01,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,4.083333,0.7908667,182.4146,11.88065
369,12,9/1/89,9/1/01,8/31/02,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,4,0.8,-73.29375,12.33494
369,13,9/1/89,9/1/02,8/31/03,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,4.833333,0.7809,3.40625,13.13014
369,14,9/1/89,9/1/03,8/31/04,1/17/04,1,14.376,5,36,0.2366439,0,0,0,0,1,0,1,1,5,0.7916,-121.4937,15.42022
